type,flavor,state,index type,year,index
non-metro,expanded-data,Mississippi,index_nsa,1985,0
non-metro,expanded-data,Mississippi,index_nsa,1986,0
non-metro,expanded-data,Mississippi,index_nsa,1987,0
non-metro,expanded-data,Mississippi,index_nsa,1988,0
non-metro,expanded-data,Mississippi,index_nsa,1989,0
non-metro,expanded-data,Mississippi,index_nsa,1990,0
non-metro,expanded-data,Mississippi,index_nsa,1991,0
non-metro,expanded-data,Mississippi,index_nsa,1992,0
non-metro,expanded-data,Mississippi,index_nsa,1993,0
non-metro,expanded-data,Mississippi,index_nsa,1994,0
non-metro,expanded-data,Mississippi,index_nsa,1995,0
non-metro,expanded-data,Mississippi,index_nsa,1996,0
non-metro,expanded-data,Mississippi,index_nsa,1997,0
non-metro,expanded-data,Mississippi,index_nsa,1998,0
non-metro,expanded-data,Mississippi,index_nsa,1999,0
non-metro,expanded-data,Mississippi,index_nsa,2000,0
non-metro,expanded-data,Mississippi,index_nsa,2001,0
non-metro,expanded-data,Mississippi,index_nsa,2002,0
non-metro,expanded-data,Mississippi,index_nsa,2003,0
non-metro,expanded-data,Mississippi,index_nsa,2004,0
non-metro,expanded-data,Mississippi,index_nsa,2005,0
non-metro,expanded-data,Mississippi,index_nsa,2006,0
non-metro,expanded-data,Mississippi,index_nsa,2007,0
non-metro,expanded-data,Mississippi,index_nsa,2008,0
non-metro,expanded-data,Mississippi,index_nsa,2009,0
non-metro,expanded-data,Mississippi,index_nsa,2010,0
non-metro,expanded-data,Mississippi,index_nsa,2011,0
non-metro,expanded-data,Mississippi,index_nsa,2012,0
non-metro,expanded-data,Mississippi,index_nsa,2013,0
non-metro,expanded-data,Mississippi,index_nsa,2014,0
non-metro,expanded-data,Mississippi,index_nsa,2015,0
non-metro,expanded-data,Mississippi,index_nsa,2016,0
non-metro,expanded-data,Mississippi,index_nsa,2017,0
non-metro,expanded-data,Mississippi,index_nsa,2018,0
non-metro,expanded-data,Mississippi,index_nsa,2019,0
non-metro,expanded-data,Mississippi,index_nsa,2020,0
non-metro,expanded-data,Mississippi,index_nsa,2021,0
non-metro,expanded-data,Mississippi,index_nsa,2022,0
non-metro,purchase-only,Mississippi,index_nsa,1975,0
non-metro,purchase-only,Mississippi,index_nsa,1976,0
non-metro,purchase-only,Mississippi,index_nsa,1977,0
non-metro,purchase-only,Mississippi,index_nsa,1978,0
non-metro,purchase-only,Mississippi,index_nsa,1979,0
non-metro,purchase-only,Mississippi,index_nsa,1980,0
non-metro,purchase-only,Mississippi,index_nsa,1981,0
non-metro,purchase-only,Mississippi,index_nsa,1982,0
non-metro,purchase-only,Mississippi,index_nsa,1983,0
non-metro,purchase-only,Mississippi,index_nsa,1984,0
non-metro,purchase-only,Mississippi,index_nsa,1985,0
non-metro,purchase-only,Mississippi,index_nsa,1986,0
non-metro,purchase-only,Mississippi,index_nsa,1987,0
non-metro,purchase-only,Mississippi,index_nsa,1988,0
non-metro,purchase-only,Mississippi,index_nsa,1989,0
non-metro,purchase-only,Mississippi,index_nsa,1990,0
non-metro,purchase-only,Mississippi,index_nsa,1991,0
non-metro,purchase-only,Mississippi,index_nsa,1992,0
non-metro,purchase-only,Mississippi,index_nsa,1993,0
non-metro,purchase-only,Mississippi,index_nsa,1994,0
non-metro,purchase-only,Mississippi,index_nsa,1995,0
non-metro,purchase-only,Mississippi,index_nsa,1996,0
non-metro,purchase-only,Mississippi,index_nsa,1997,0
non-metro,purchase-only,Mississippi,index_nsa,1998,0
non-metro,purchase-only,Mississippi,index_nsa,1999,0
non-metro,purchase-only,Mississippi,index_nsa,2000,0
non-metro,purchase-only,Mississippi,index_nsa,2001,0
non-metro,purchase-only,Mississippi,index_nsa,2002,0
non-metro,purchase-only,Mississippi,index_nsa,2003,0
non-metro,purchase-only,Mississippi,index_nsa,2004,0
non-metro,purchase-only,Mississippi,index_nsa,2005,0
non-metro,purchase-only,Mississippi,index_nsa,2006,0
non-metro,purchase-only,Mississippi,index_nsa,2007,0
non-metro,purchase-only,Mississippi,index_nsa,2008,0
non-metro,purchase-only,Mississippi,index_nsa,2009,0
non-metro,purchase-only,Mississippi,index_nsa,2010,0
non-metro,purchase-only,Mississippi,index_nsa,2011,0
non-metro,purchase-only,Mississippi,index_nsa,2012,0
non-metro,purchase-only,Mississippi,index_nsa,2013,0
non-metro,purchase-only,Mississippi,index_nsa,2014,0
non-metro,purchase-only,Mississippi,index_nsa,2015,0
non-metro,purchase-only,Mississippi,index_nsa,2016,0
non-metro,purchase-only,Mississippi,index_nsa,2017,0
non-metro,purchase-only,Mississippi,index_nsa,2018,0
non-metro,purchase-only,Mississippi,index_nsa,2019,0
non-metro,purchase-only,Mississippi,index_nsa,2020,0
non-metro,purchase-only,Mississippi,index_nsa,2021,0
non-metro,purchase-only,Mississippi,index_nsa,2022,0
traditional,all-transactions,Montana,index_nsa,1975,231.07
traditional,all-transactions,Montana,index_nsa,1976,254.91
traditional,all-transactions,Montana,index_nsa,1977,294.15
traditional,all-transactions,Montana,index_nsa,1978,362.3
traditional,all-transactions,Montana,index_nsa,1979,394.72
traditional,all-transactions,Montana,index_nsa,1980,402.33
traditional,all-transactions,Montana,index_nsa,1981,411.19
traditional,all-transactions,Montana,index_nsa,1982,431.9
traditional,all-transactions,Montana,index_nsa,1983,427.84
traditional,all-transactions,Montana,index_nsa,1984,471.22
traditional,all-transactions,Montana,index_nsa,1985,460.02
traditional,all-transactions,Montana,index_nsa,1986,462.22
traditional,all-transactions,Montana,index_nsa,1987,438.84
traditional,all-transactions,Montana,index_nsa,1988,446.61
traditional,all-transactions,Montana,index_nsa,1989,454.01
traditional,all-transactions,Montana,index_nsa,1990,474.3
traditional,all-transactions,Montana,index_nsa,1991,500.09
traditional,all-transactions,Montana,index_nsa,1992,548.14
traditional,all-transactions,Montana,index_nsa,1993,603.79
traditional,all-transactions,Montana,index_nsa,1994,667.34
traditional,all-transactions,Montana,index_nsa,1995,712.81
traditional,all-transactions,Montana,index_nsa,1996,749.37
traditional,all-transactions,Montana,index_nsa,1997,771.43
traditional,all-transactions,Montana,index_nsa,1998,798.05
traditional,all-transactions,Montana,index_nsa,1999,818.14
traditional,all-transactions,Montana,index_nsa,2000,849.02
traditional,all-transactions,Montana,index_nsa,2001,896.98
traditional,all-transactions,Montana,index_nsa,2002,946.01
traditional,all-transactions,Montana,index_nsa,2003,1006.76
traditional,all-transactions,Montana,index_nsa,2004,1105.83
traditional,all-transactions,Montana,index_nsa,2005,1243.55
traditional,all-transactions,Montana,index_nsa,2006,1386.15
traditional,all-transactions,Montana,index_nsa,2007,1485.62
traditional,all-transactions,Montana,index_nsa,2008,1505.37
traditional,all-transactions,Montana,index_nsa,2009,1473.87
traditional,all-transactions,Montana,index_nsa,2010,1413.5
traditional,all-transactions,Montana,index_nsa,2011,1372.89
traditional,all-transactions,Montana,index_nsa,2012,1396.22
traditional,all-transactions,Montana,index_nsa,2013,1447.33
traditional,all-transactions,Montana,index_nsa,2014,1504.67
traditional,all-transactions,Montana,index_nsa,2015,1568.41
traditional,all-transactions,Montana,index_nsa,2016,1628.63
traditional,all-transactions,Montana,index_nsa,2017,1710.63
traditional,all-transactions,Montana,index_nsa,2018,1808.68
traditional,all-transactions,Montana,index_nsa,2019,1901.44
traditional,all-transactions,Montana,index_nsa,2020,2017.93
traditional,all-transactions,Montana,index_nsa,2021,2407.27
traditional,all-transactions,Montana,index_nsa,2022,1421.32
traditional,expanded-data,Montana,index_nsa,1975,0
traditional,expanded-data,Montana,index_nsa,1976,0
traditional,expanded-data,Montana,index_nsa,1977,0
traditional,expanded-data,Montana,index_nsa,1978,0
traditional,expanded-data,Montana,index_nsa,1979,0
traditional,expanded-data,Montana,index_nsa,1980,0
traditional,expanded-data,Montana,index_nsa,1981,0
traditional,expanded-data,Montana,index_nsa,1982,0
traditional,expanded-data,Montana,index_nsa,1983,0
traditional,expanded-data,Montana,index_nsa,1984,0
traditional,expanded-data,Montana,index_nsa,1985,0
traditional,expanded-data,Montana,index_nsa,1986,0
traditional,expanded-data,Montana,index_nsa,1987,0
traditional,expanded-data,Montana,index_nsa,1988,0
traditional,expanded-data,Montana,index_nsa,1989,0
traditional,expanded-data,Montana,index_nsa,1990,0
traditional,expanded-data,Montana,index_nsa,1991,417.95
traditional,expanded-data,Montana,index_nsa,1992,458.23
traditional,expanded-data,Montana,index_nsa,1993,513.95
traditional,expanded-data,Montana,index_nsa,1994,569.94
traditional,expanded-data,Montana,index_nsa,1995,606.79
traditional,expanded-data,Montana,index_nsa,1996,634.4
traditional,expanded-data,Montana,index_nsa,1997,651.04
traditional,expanded-data,Montana,index_nsa,1998,662.78
traditional,expanded-data,Montana,index_nsa,1999,691.1
traditional,expanded-data,Montana,index_nsa,2000,714
traditional,expanded-data,Montana,index_nsa,2001,752.01
traditional,expanded-data,Montana,index_nsa,2002,795.65
traditional,expanded-data,Montana,index_nsa,2003,858.31
traditional,expanded-data,Montana,index_nsa,2004,939.27
traditional,expanded-data,Montana,index_nsa,2005,1045.77
traditional,expanded-data,Montana,index_nsa,2006,1159.25
traditional,expanded-data,Montana,index_nsa,2007,1240.09
traditional,expanded-data,Montana,index_nsa,2008,1241.21
traditional,expanded-data,Montana,index_nsa,2009,1215.42
traditional,expanded-data,Montana,index_nsa,2010,1182.93
traditional,expanded-data,Montana,index_nsa,2011,1152.28
traditional,expanded-data,Montana,index_nsa,2012,1200.05
traditional,expanded-data,Montana,index_nsa,2013,1267.2
traditional,expanded-data,Montana,index_nsa,2014,1315.2
traditional,expanded-data,Montana,index_nsa,2015,1364.95
traditional,expanded-data,Montana,index_nsa,2016,1419.51
traditional,expanded-data,Montana,index_nsa,2017,1491
traditional,expanded-data,Montana,index_nsa,2018,1577.05
traditional,expanded-data,Montana,index_nsa,2019,1660.19
traditional,expanded-data,Montana,index_nsa,2020,1821.77
traditional,expanded-data,Montana,index_nsa,2021,2224.82
traditional,expanded-data,Montana,index_nsa,2022,1292.36
traditional,purchase-only,Montana,index_nsa,1975,0
traditional,purchase-only,Montana,index_nsa,1976,0
traditional,purchase-only,Montana,index_nsa,1977,0
traditional,purchase-only,Montana,index_nsa,1978,0
traditional,purchase-only,Montana,index_nsa,1979,0
traditional,purchase-only,Montana,index_nsa,1980,0
traditional,purchase-only,Montana,index_nsa,1981,0
traditional,purchase-only,Montana,index_nsa,1982,0
traditional,purchase-only,Montana,index_nsa,1983,0
traditional,purchase-only,Montana,index_nsa,1984,0
traditional,purchase-only,Montana,index_nsa,1985,0
traditional,purchase-only,Montana,index_nsa,1986,0
traditional,purchase-only,Montana,index_nsa,1987,0
traditional,purchase-only,Montana,index_nsa,1988,0
traditional,purchase-only,Montana,index_nsa,1989,0
traditional,purchase-only,Montana,index_nsa,1990,0
traditional,purchase-only,Montana,index_nsa,1991,421.78
traditional,purchase-only,Montana,index_nsa,1992,464.55
traditional,purchase-only,Montana,index_nsa,1993,521.89
traditional,purchase-only,Montana,index_nsa,1994,573.02
traditional,purchase-only,Montana,index_nsa,1995,605.47
traditional,purchase-only,Montana,index_nsa,1996,629.37
traditional,purchase-only,Montana,index_nsa,1997,643.92
traditional,purchase-only,Montana,index_nsa,1998,657.79
traditional,purchase-only,Montana,index_nsa,1999,680.38
traditional,purchase-only,Montana,index_nsa,2000,707.03
traditional,purchase-only,Montana,index_nsa,2001,747.35
traditional,purchase-only,Montana,index_nsa,2002,793.44
traditional,purchase-only,Montana,index_nsa,2003,861.47
traditional,purchase-only,Montana,index_nsa,2004,944.51
traditional,purchase-only,Montana,index_nsa,2005,1054.05
traditional,purchase-only,Montana,index_nsa,2006,1173.97
traditional,purchase-only,Montana,index_nsa,2007,1248.73
traditional,purchase-only,Montana,index_nsa,2008,1238.65
traditional,purchase-only,Montana,index_nsa,2009,1203.43
traditional,purchase-only,Montana,index_nsa,2010,1157.44
traditional,purchase-only,Montana,index_nsa,2011,1126.61
traditional,purchase-only,Montana,index_nsa,2012,1167.24
traditional,purchase-only,Montana,index_nsa,2013,1234.61
traditional,purchase-only,Montana,index_nsa,2014,1283.69
traditional,purchase-only,Montana,index_nsa,2015,1335.24
traditional,purchase-only,Montana,index_nsa,2016,1395.76
traditional,purchase-only,Montana,index_nsa,2017,1472.26
traditional,purchase-only,Montana,index_nsa,2018,1561.15
traditional,purchase-only,Montana,index_nsa,2019,1642.21
traditional,purchase-only,Montana,index_nsa,2020,1818.24
traditional,purchase-only,Montana,index_nsa,2021,2228.94
traditional,purchase-only,Montana,index_nsa,2022,1312.34
non-metro,all-transactions,Montana,index_nsa,1975,0
non-metro,all-transactions,Montana,index_nsa,1976,0
non-metro,all-transactions,Montana,index_nsa,1977,0
non-metro,all-transactions,Montana,index_nsa,1978,0
non-metro,all-transactions,Montana,index_nsa,1979,0
non-metro,all-transactions,Montana,index_nsa,1980,0
non-metro,all-transactions,Montana,index_nsa,1981,0
non-metro,all-transactions,Montana,index_nsa,1982,0
non-metro,all-transactions,Montana,index_nsa,1983,0
non-metro,all-transactions,Montana,index_nsa,1984,0
non-metro,all-transactions,Montana,index_nsa,1985,0
non-metro,all-transactions,Montana,index_nsa,1986,0
non-metro,all-transactions,Montana,index_nsa,1987,0
non-metro,all-transactions,Montana,index_nsa,1988,0
non-metro,all-transactions,Montana,index_nsa,1989,0
non-metro,all-transactions,Montana,index_nsa,1990,0
non-metro,all-transactions,Montana,index_nsa,1991,0
non-metro,all-transactions,Montana,index_nsa,1992,0
non-metro,all-transactions,Montana,index_nsa,1993,0
non-metro,all-transactions,Montana,index_nsa,1994,0
non-metro,all-transactions,Montana,index_nsa,1995,414.76
non-metro,all-transactions,Montana,index_nsa,1996,434.98
non-metro,all-transactions,Montana,index_nsa,1997,446.68
non-metro,all-transactions,Montana,index_nsa,1998,461.8
non-metro,all-transactions,Montana,index_nsa,1999,472.57
non-metro,all-transactions,Montana,index_nsa,2000,490.26
non-metro,all-transactions,Montana,index_nsa,2001,518.71
non-metro,all-transactions,Montana,index_nsa,2002,544.57
non-metro,all-transactions,Montana,index_nsa,2003,577.26
non-metro,all-transactions,Montana,index_nsa,2004,635.15
non-metro,all-transactions,Montana,index_nsa,2005,726.76
non-metro,all-transactions,Montana,index_nsa,2006,827.76
non-metro,all-transactions,Montana,index_nsa,2007,894.74
non-metro,all-transactions,Montana,index_nsa,2008,901.66
non-metro,all-transactions,Montana,index_nsa,2009,875.16
non-metro,all-transactions,Montana,index_nsa,2010,827.92
non-metro,all-transactions,Montana,index_nsa,2011,794.74
non-metro,all-transactions,Montana,index_nsa,2012,805.68
non-metro,all-transactions,Montana,index_nsa,2013,837.8
non-metro,all-transactions,Montana,index_nsa,2014,875.44
non-metro,all-transactions,Montana,index_nsa,2015,914.63
non-metro,all-transactions,Montana,index_nsa,2016,951.74
non-metro,all-transactions,Montana,index_nsa,2017,1007.88
non-metro,all-transactions,Montana,index_nsa,2018,1080.32
non-metro,all-transactions,Montana,index_nsa,2019,1142.18
non-metro,all-transactions,Montana,index_nsa,2020,1217.55
non-metro,all-transactions,Montana,index_nsa,2021,1469.8
non-metro,all-transactions,Montana,index_nsa,2022,869.71
non-metro,expanded-data,Montana,index_nsa,1975,0
non-metro,expanded-data,Montana,index_nsa,1976,0
non-metro,expanded-data,Montana,index_nsa,1977,0
non-metro,expanded-data,Montana,index_nsa,1978,0
non-metro,expanded-data,Montana,index_nsa,1979,0
non-metro,expanded-data,Montana,index_nsa,1980,0
non-metro,expanded-data,Montana,index_nsa,1981,0
non-metro,expanded-data,Montana,index_nsa,1982,0
non-metro,expanded-data,Montana,index_nsa,1983,0
non-metro,expanded-data,Montana,index_nsa,1984,0
non-metro,expanded-data,Montana,index_nsa,1985,0
non-metro,expanded-data,Montana,index_nsa,1986,0
non-metro,expanded-data,Montana,index_nsa,1987,0
non-metro,expanded-data,Montana,index_nsa,1988,0
non-metro,expanded-data,Montana,index_nsa,1989,0
non-metro,expanded-data,Montana,index_nsa,1990,0
non-metro,expanded-data,Montana,index_nsa,1991,0
non-metro,expanded-data,Montana,index_nsa,1992,0
non-metro,expanded-data,Montana,index_nsa,1993,0
non-metro,expanded-data,Montana,index_nsa,1994,0
non-metro,expanded-data,Montana,index_nsa,1995,0
non-metro,expanded-data,Montana,index_nsa,1996,0
non-metro,expanded-data,Montana,index_nsa,1997,0
non-metro,expanded-data,Montana,index_nsa,1998,0
non-metro,expanded-data,Montana,index_nsa,1999,0
non-metro,expanded-data,Montana,index_nsa,2000,0
non-metro,expanded-data,Montana,index_nsa,2001,0
non-metro,expanded-data,Montana,index_nsa,2002,0
non-metro,expanded-data,Montana,index_nsa,2003,0
non-metro,expanded-data,Montana,index_nsa,2004,0
non-metro,expanded-data,Montana,index_nsa,2005,0
non-metro,expanded-data,Montana,index_nsa,2006,0
non-metro,expanded-data,Montana,index_nsa,2007,0
non-metro,expanded-data,Montana,index_nsa,2008,0
non-metro,expanded-data,Montana,index_nsa,2009,0
non-metro,expanded-data,Montana,index_nsa,2010,0
non-metro,expanded-data,Montana,index_nsa,2011,0
non-metro,expanded-data,Montana,index_nsa,2012,0
non-metro,expanded-data,Montana,index_nsa,2013,0
non-metro,expanded-data,Montana,index_nsa,2014,0
non-metro,expanded-data,Montana,index_nsa,2015,0
non-metro,expanded-data,Montana,index_nsa,2016,0
non-metro,expanded-data,Montana,index_nsa,2017,0
non-metro,expanded-data,Montana,index_nsa,2018,0
non-metro,expanded-data,Montana,index_nsa,2019,0
non-metro,expanded-data,Montana,index_nsa,2020,0
non-metro,expanded-data,Montana,index_nsa,2021,0
non-metro,expanded-data,Montana,index_nsa,2022,0
non-metro,purchase-only,Montana,index_nsa,1975,0
non-metro,purchase-only,Montana,index_nsa,1976,0
non-metro,purchase-only,Montana,index_nsa,1977,0
non-metro,purchase-only,Montana,index_nsa,1978,0
non-metro,purchase-only,Montana,index_nsa,1979,0
non-metro,purchase-only,Montana,index_nsa,1980,0
non-metro,purchase-only,Montana,index_nsa,1981,0
non-metro,purchase-only,Montana,index_nsa,1982,0
non-metro,purchase-only,Montana,index_nsa,1983,0
non-metro,purchase-only,Montana,index_nsa,1984,0
non-metro,purchase-only,Montana,index_nsa,1985,0
non-metro,purchase-only,Montana,index_nsa,1986,0
non-metro,purchase-only,Montana,index_nsa,1987,0
non-metro,purchase-only,Montana,index_nsa,1988,0
non-metro,purchase-only,Montana,index_nsa,1989,0
non-metro,purchase-only,Montana,index_nsa,1990,0
non-metro,purchase-only,Montana,index_nsa,1991,0
non-metro,purchase-only,Montana,index_nsa,1992,0
non-metro,purchase-only,Montana,index_nsa,1993,0
non-metro,purchase-only,Montana,index_nsa,1994,0
non-metro,purchase-only,Montana,index_nsa,1995,0
non-metro,purchase-only,Montana,index_nsa,1996,0
non-metro,purchase-only,Montana,index_nsa,1997,0
non-metro,purchase-only,Montana,index_nsa,1998,0
non-metro,purchase-only,Montana,index_nsa,1999,0
non-metro,purchase-only,Montana,index_nsa,2000,0
non-metro,purchase-only,Montana,index_nsa,2001,0
non-metro,purchase-only,Montana,index_nsa,2002,0
non-metro,purchase-only,Montana,index_nsa,2003,0
non-metro,purchase-only,Montana,index_nsa,2004,0
non-metro,purchase-only,Montana,index_nsa,2005,0
non-metro,purchase-only,Montana,index_nsa,2006,0
non-metro,purchase-only,Montana,index_nsa,2007,0
non-metro,purchase-only,Montana,index_nsa,2008,0
non-metro,purchase-only,Montana,index_nsa,2009,0
non-metro,purchase-only,Montana,index_nsa,2010,0
non-metro,purchase-only,Montana,index_nsa,2011,0
non-metro,purchase-only,Montana,index_nsa,2012,0
non-metro,purchase-only,Montana,index_nsa,2013,0
non-metro,purchase-only,Montana,index_nsa,2014,0
non-metro,purchase-only,Montana,index_nsa,2015,0
non-metro,purchase-only,Montana,index_nsa,2016,0
non-metro,purchase-only,Montana,index_nsa,2017,0
non-metro,purchase-only,Montana,index_nsa,2018,0
non-metro,purchase-only,Montana,index_nsa,2019,0
non-metro,purchase-only,Montana,index_nsa,2020,0
non-metro,purchase-only,Montana,index_nsa,2021,0
non-metro,purchase-only,Montana,index_nsa,2022,0
traditional,all-transactions,North Carolina,index_nsa,1975,272.47
traditional,all-transactions,North Carolina,index_nsa,1976,279.82
traditional,all-transactions,North Carolina,index_nsa,1977,307.3
traditional,all-transactions,North Carolina,index_nsa,1978,339.91
traditional,all-transactions,North Carolina,index_nsa,1979,374.01
traditional,all-transactions,North Carolina,index_nsa,1980,402.5
traditional,all-transactions,North Carolina,index_nsa,1981,422.54
traditional,all-transactions,North Carolina,index_nsa,1982,435.79
traditional,all-transactions,North Carolina,index_nsa,1983,453.76
traditional,all-transactions,North Carolina,index_nsa,1984,487.23
traditional,all-transactions,North Carolina,index_nsa,1985,525.98
traditional,all-transactions,North Carolina,index_nsa,1986,558.75
traditional,all-transactions,North Carolina,index_nsa,1987,593.08
traditional,all-transactions,North Carolina,index_nsa,1988,617.88
traditional,all-transactions,North Carolina,index_nsa,1989,635.69
traditional,all-transactions,North Carolina,index_nsa,1990,648.85
traditional,all-transactions,North Carolina,index_nsa,1991,662.43
traditional,all-transactions,North Carolina,index_nsa,1992,681.58
traditional,all-transactions,North Carolina,index_nsa,1993,699.7
traditional,all-transactions,North Carolina,index_nsa,1994,731.18
traditional,all-transactions,North Carolina,index_nsa,1995,767.75
traditional,all-transactions,North Carolina,index_nsa,1996,803.4
traditional,all-transactions,North Carolina,index_nsa,1997,841.41
traditional,all-transactions,North Carolina,index_nsa,1998,882.92
traditional,all-transactions,North Carolina,index_nsa,1999,915.82
traditional,all-transactions,North Carolina,index_nsa,2000,949.7
traditional,all-transactions,North Carolina,index_nsa,2001,1000.31
traditional,all-transactions,North Carolina,index_nsa,2002,1031.62
traditional,all-transactions,North Carolina,index_nsa,2003,1063.93
traditional,all-transactions,North Carolina,index_nsa,2004,1105.71
traditional,all-transactions,North Carolina,index_nsa,2005,1176.98
traditional,all-transactions,North Carolina,index_nsa,2006,1261.79
traditional,all-transactions,North Carolina,index_nsa,2007,1329.02
traditional,all-transactions,North Carolina,index_nsa,2008,1343.66
traditional,all-transactions,North Carolina,index_nsa,2009,1313.17
traditional,all-transactions,North Carolina,index_nsa,2010,1254
traditional,all-transactions,North Carolina,index_nsa,2011,1207.95
traditional,all-transactions,North Carolina,index_nsa,2012,1187.86
traditional,all-transactions,North Carolina,index_nsa,2013,1196.88
traditional,all-transactions,North Carolina,index_nsa,2014,1223.3
traditional,all-transactions,North Carolina,index_nsa,2015,1275.62
traditional,all-transactions,North Carolina,index_nsa,2016,1338.42
traditional,all-transactions,North Carolina,index_nsa,2017,1409.24
traditional,all-transactions,North Carolina,index_nsa,2018,1497.45
traditional,all-transactions,North Carolina,index_nsa,2019,1581.74
traditional,all-transactions,North Carolina,index_nsa,2020,1672.99
traditional,all-transactions,North Carolina,index_nsa,2021,1929.83
traditional,all-transactions,North Carolina,index_nsa,2022,1139.27
traditional,expanded-data,North Carolina,index_nsa,1975,0
traditional,expanded-data,North Carolina,index_nsa,1976,0
traditional,expanded-data,North Carolina,index_nsa,1977,0
traditional,expanded-data,North Carolina,index_nsa,1978,0
traditional,expanded-data,North Carolina,index_nsa,1979,0
traditional,expanded-data,North Carolina,index_nsa,1980,0
traditional,expanded-data,North Carolina,index_nsa,1981,0
traditional,expanded-data,North Carolina,index_nsa,1982,0
traditional,expanded-data,North Carolina,index_nsa,1983,0
traditional,expanded-data,North Carolina,index_nsa,1984,0
traditional,expanded-data,North Carolina,index_nsa,1985,0
traditional,expanded-data,North Carolina,index_nsa,1986,0
traditional,expanded-data,North Carolina,index_nsa,1987,0
traditional,expanded-data,North Carolina,index_nsa,1988,0
traditional,expanded-data,North Carolina,index_nsa,1989,0
traditional,expanded-data,North Carolina,index_nsa,1990,0
traditional,expanded-data,North Carolina,index_nsa,1991,403.08
traditional,expanded-data,North Carolina,index_nsa,1992,414.79
traditional,expanded-data,North Carolina,index_nsa,1993,425.53
traditional,expanded-data,North Carolina,index_nsa,1994,448.27
traditional,expanded-data,North Carolina,index_nsa,1995,466.88
traditional,expanded-data,North Carolina,index_nsa,1996,484.62
traditional,expanded-data,North Carolina,index_nsa,1997,505.29
traditional,expanded-data,North Carolina,index_nsa,1998,531.69
traditional,expanded-data,North Carolina,index_nsa,1999,555.3
traditional,expanded-data,North Carolina,index_nsa,2000,577.96
traditional,expanded-data,North Carolina,index_nsa,2001,598.55
traditional,expanded-data,North Carolina,index_nsa,2002,615.63
traditional,expanded-data,North Carolina,index_nsa,2003,634.02
traditional,expanded-data,North Carolina,index_nsa,2004,659.75
traditional,expanded-data,North Carolina,index_nsa,2005,702.3
traditional,expanded-data,North Carolina,index_nsa,2006,749.62
traditional,expanded-data,North Carolina,index_nsa,2007,773.51
traditional,expanded-data,North Carolina,index_nsa,2008,751.48
traditional,expanded-data,North Carolina,index_nsa,2009,721.23
traditional,expanded-data,North Carolina,index_nsa,2010,690.68
traditional,expanded-data,North Carolina,index_nsa,2011,659.74
traditional,expanded-data,North Carolina,index_nsa,2012,659.04
traditional,expanded-data,North Carolina,index_nsa,2013,684.93
traditional,expanded-data,North Carolina,index_nsa,2014,705.92
traditional,expanded-data,North Carolina,index_nsa,2015,738.51
traditional,expanded-data,North Carolina,index_nsa,2016,776.9
traditional,expanded-data,North Carolina,index_nsa,2017,824.27
traditional,expanded-data,North Carolina,index_nsa,2018,874.95
traditional,expanded-data,North Carolina,index_nsa,2019,924.36
traditional,expanded-data,North Carolina,index_nsa,2020,999.67
traditional,expanded-data,North Carolina,index_nsa,2021,1198.19
traditional,expanded-data,North Carolina,index_nsa,2022,694.05
traditional,purchase-only,North Carolina,index_nsa,1975,0
traditional,purchase-only,North Carolina,index_nsa,1976,0
traditional,purchase-only,North Carolina,index_nsa,1977,0
traditional,purchase-only,North Carolina,index_nsa,1978,0
traditional,purchase-only,North Carolina,index_nsa,1979,0
traditional,purchase-only,North Carolina,index_nsa,1980,0
traditional,purchase-only,North Carolina,index_nsa,1981,0
traditional,purchase-only,North Carolina,index_nsa,1982,0
traditional,purchase-only,North Carolina,index_nsa,1983,0
traditional,purchase-only,North Carolina,index_nsa,1984,0
traditional,purchase-only,North Carolina,index_nsa,1985,0
traditional,purchase-only,North Carolina,index_nsa,1986,0
traditional,purchase-only,North Carolina,index_nsa,1987,0
traditional,purchase-only,North Carolina,index_nsa,1988,0
traditional,purchase-only,North Carolina,index_nsa,1989,0
traditional,purchase-only,North Carolina,index_nsa,1990,0
traditional,purchase-only,North Carolina,index_nsa,1991,402.16
traditional,purchase-only,North Carolina,index_nsa,1992,412.76
traditional,purchase-only,North Carolina,index_nsa,1993,425.43
traditional,purchase-only,North Carolina,index_nsa,1994,448.81
traditional,purchase-only,North Carolina,index_nsa,1995,469.82
traditional,purchase-only,North Carolina,index_nsa,1996,491.69
traditional,purchase-only,North Carolina,index_nsa,1997,511.84
traditional,purchase-only,North Carolina,index_nsa,1998,531.89
traditional,purchase-only,North Carolina,index_nsa,1999,554.9
traditional,purchase-only,North Carolina,index_nsa,2000,575.88
traditional,purchase-only,North Carolina,index_nsa,2001,594.89
traditional,purchase-only,North Carolina,index_nsa,2002,612.18
traditional,purchase-only,North Carolina,index_nsa,2003,631.71
traditional,purchase-only,North Carolina,index_nsa,2004,661.52
traditional,purchase-only,North Carolina,index_nsa,2005,708.29
traditional,purchase-only,North Carolina,index_nsa,2006,763.3
traditional,purchase-only,North Carolina,index_nsa,2007,798.57
traditional,purchase-only,North Carolina,index_nsa,2008,788.47
traditional,purchase-only,North Carolina,index_nsa,2009,768.75
traditional,purchase-only,North Carolina,index_nsa,2010,729.1
traditional,purchase-only,North Carolina,index_nsa,2011,694.58
traditional,purchase-only,North Carolina,index_nsa,2012,694.33
traditional,purchase-only,North Carolina,index_nsa,2013,723.34
